transaction_id,date,product_sku,product_category,quantity,unit_price,discount_pct,net_revenue,customer_id,region,state,channel,return_flag,stock_constrained,year,month,year_month,day_of_week,gross_revenue
TXN-0043607,2024-06-15,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,3,468.14,0.0339,1356.81,RET-29062,South,Andhra Pradesh,offline,False,False,2024,6,2024-06,Saturday,1404.42
TXN-0043608,2024-06-15,SHAN-SHAMI-KABAB,Spice Mixes,5,1752.92,0.0448,8371.95,RET-29063,South,Karnataka,online,False,False,2024,6,2024-06,Saturday,8764.6
TXN-0043609,2024-06-15,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,2,524.5,0.0619,984.07,RET-29064,South,Andhra Pradesh,offline,False,False,2024,6,2024-06,Saturday,1049.0
TXN-0043610,2024-06-15,DRINKO-330ML-STRAWBERRY,Beverages,12,606.54,0.0454,6948.04,RET-29065,South,Andhra Pradesh,offline,False,False,2024,6,2024-06,Saturday,7278.48
TXN-0043611,2024-06-15,ICE-POP-ASSORTED-50ML-28X12,Beverages,1,321.57,0.0059,319.67,RET-04814,East,Bihar,offline,False,False,2024,6,2024-06,Saturday,321.57
TXN-0043612,2024-06-15,SHAN-TANDOORI-MASALA,Spice Mixes,3,1736.91,0.0135,5140.39,RET-29066,East,West Bengal,offline,False,False,2024,6,2024-06,Saturday,5210.7300000000005
TXN-0043613,2024-06-15,LITCHI-DRINK-150ML-72PCS,Beverages,45,417.31,0.0334,18151.73,RET-03439,North,Delhi,offline,True,False,2024,6,2024-06,Saturday,18778.95
TXN-0043614,2024-06-15,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,48,713.45,0.0067,34016.15,RET-29067,West,Goa,offline,False,False,2024,6,2024-06,Saturday,34245.600000000006
TXN-0043615,2024-06-15,SHAN-PULAU-BIRYANI,Spice Mixes,22,2173.07,0.0348,46143.84,RET-29068,West,Maharashtra,offline,False,False,2024,6,2024-06,Saturday,47807.54
TXN-0043616,2024-06-15,LITCHI-DRINK-150ML-72PCS,Beverages,3,411.44,0.0179,1212.23,RET-03070,South,Kerala,online,False,False,2024,6,2024-06,Saturday,1234.32
TXN-0043617,2024-06-15,MALKIST-CHOCOLATE-25MRP-48PCS,Bakery & Biscuits,2,593.41,0.0335,1147.06,RET-29069,West,Rajasthan,offline,False,False,2024,6,2024-06,Saturday,1186.82
TXN-0043618,2024-06-15,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,3,440.3,0.0228,1290.78,RET-02793,East,Odisha,offline,False,False,2024,6,2024-06,Saturday,1320.9
TXN-0043619,2024-06-15,PUDDING-35GM-MANGO-9JAR,Confectionery,2,755.19,0.0536,1429.42,RET-29070,North,Punjab,offline,False,False,2024,6,2024-06,Saturday,1510.38
TXN-0043620,2024-06-15,DRINKO-250ML-LITCHI-COCONUT,Beverages,1,456.31,0.0231,445.77,RET-02691,South,Kerala,offline,False,True,2024,6,2024-06,Saturday,456.31
TXN-0043621,2024-06-15,DRINKO-330ML-STRAWBERRY,Beverages,4,613.21,0.0558,2315.97,RET-02224,North,Haryana,offline,False,False,2024,6,2024-06,Saturday,2452.84
TXN-0043622,2024-06-15,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,21,762.12,0.009,15860.48,RET-04253,West,Rajasthan,offline,False,False,2024,6,2024-06,Saturday,16004.52
TXN-0043623,2024-06-15,SHAN-CHICKEN-MASALA,Spice Mixes,3,2281.28,0.008,6789.09,RET-29071,West,Gujarat,offline,False,False,2024,6,2024-06,Saturday,6843.84
TXN-0043624,2024-06-15,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,2,819.72,0.02,1606.65,RET-29072,North,Uttar Pradesh,online,False,False,2024,6,2024-06,Saturday,1639.44
TXN-0043625,2024-06-15,CHOKI-CHOKI-XL-6PCS,Confectionery,2,390.86,0.0145,770.39,RET-02322,South,Kerala,online,False,False,2024,6,2024-06,Saturday,781.72
TXN-0043626,2024-06-15,POTATA-CHEESE-75GM-48PCS,Bakery & Biscuits,3,613.52,0.0446,1758.47,RET-00769,North,Uttar Pradesh,offline,False,False,2024,6,2024-06,Saturday,1840.56
TXN-0043627,2024-06-15,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,6,740.33,0.0459,4238.09,RET-29073,East,Odisha,offline,False,False,2024,6,2024-06,Saturday,4441.9800000000005
TXN-0043628,2024-06-15,DRINKO-250ML-LITCHI-COCONUT,Beverages,6,509.94,0.0173,3006.71,RET-01602,West,Goa,offline,False,False,2024,6,2024-06,Saturday,3059.64
TXN-0043629,2024-06-15,DRINKO-250ML-MANGO-COCONUT,Beverages,1,418.87,0.0006,418.62,RET-29074,East,Odisha,online,False,False,2024,6,2024-06,Saturday,418.87
TXN-0043630,2024-06-15,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,1,788.77,0.0143,777.49,RET-29075,South,Andhra Pradesh,offline,False,False,2024,6,2024-06,Saturday,788.77
TXN-0043631,2024-06-15,FROOTO-MANGO-500ML-24PCS,Beverages,1,748.15,0.0217,731.92,RET-00447,West,Maharashtra,offline,True,False,2024,6,2024-06,Saturday,748.15
TXN-0043632,2024-06-15,DRINKO-330ML-MANGO-COCONUT,Beverages,7,566.65,0.03,3847.55,RET-29076,South,Kerala,offline,False,False,2024,6,2024-06,Saturday,3966.5499999999997
TXN-0043633,2024-06-15,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,2,649.33,0.0067,1289.96,RET-29077,West,Rajasthan,offline,False,False,2024,6,2024-06,Saturday,1298.66
TXN-0043634,2024-06-16,CHOCO-BEAN-PETJAR-FEDER-20X6,Confectionery,3,1087.88,0.0153,3213.71,RET-29078,West,Gujarat,offline,False,False,2024,6,2024-06,Sunday,3263.6400000000003
TXN-0043635,2024-06-16,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,2,490.11,0.0143,966.2,RET-03156,North,Haryana,offline,False,False,2024,6,2024-06,Sunday,980.22
TXN-0043636,2024-06-16,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,3,445.36,0.0395,1283.3,RET-03410,North,Punjab,offline,False,False,2024,6,2024-06,Sunday,1336.08
TXN-0043637,2024-06-16,POTATA-CREAM-ONION-75GM-48PCS,Bakery & Biscuits,3,527.02,0.0508,1500.74,RET-29079,East,Jharkhand,online,False,False,2024,6,2024-06,Sunday,1581.06
TXN-0043638,2024-06-16,CUP-NOODLES-40GM-CHICKEN-48PCS,Culinary,5,850.91,0.071,3952.48,RET-29080,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,4254.55
TXN-0043639,2024-06-16,KOPIKO-PKT-47MRP,Confectionery,3,500.61,0.0436,1436.35,RET-29081,Central,Chhattisgarh,offline,False,False,2024,6,2024-06,Sunday,1501.83
TXN-0043640,2024-06-16,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,7,825.67,0.0268,5624.79,RET-29082,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,5779.69
TXN-0043641,2024-06-16,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,2,798.6,0.0932,1448.34,RET-04141,South,Andhra Pradesh,offline,False,False,2024,6,2024-06,Sunday,1597.2
TXN-0043642,2024-06-16,GARLIC-TOAST-200GM-28PCS,Bakery & Biscuits,5,578.5,0.0166,2844.48,RET-00349,South,Karnataka,offline,False,False,2024,6,2024-06,Sunday,2892.5
TXN-0043643,2024-06-16,FIT-CRACKERS-120GM-48PCS,Bakery & Biscuits,2,765.68,0.0408,1468.88,RET-29083,East,Bihar,online,False,False,2024,6,2024-06,Sunday,1531.36
TXN-0043644,2024-06-16,CHOKI-ROLLZ-JAR,Confectionery,8,617.36,0.0704,4591.18,RET-04270,South,Karnataka,offline,False,False,2024,6,2024-06,Sunday,4938.88
TXN-0043645,2024-06-16,DRINKO-330ML-PINEAPPLE,Beverages,2,632.75,0.0431,1210.96,RET-29084,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,1265.5
TXN-0043646,2024-06-16,JAM-O-JAM-BLUEBERRY,Confectionery,3,244.08,0.0437,700.24,RET-01169,West,Goa,offline,False,False,2024,6,2024-06,Sunday,732.24
TXN-0043647,2024-06-16,LITCHI-DRINK-150ML-72PCS,Beverages,6,546.11,0.0195,3212.77,RET-29085,West,Gujarat,offline,False,False,2024,6,2024-06,Sunday,3276.66
TXN-0043648,2024-06-16,JAM-O-JAM-STRAWBERRY,Confectionery,2,301.26,0.0162,592.76,RET-29086,West,Gujarat,online,False,False,2024,6,2024-06,Sunday,602.52
TXN-0043649,2024-06-16,MALKIST-CHOCOLATE-45RS-48PCS,Bakery & Biscuits,1,1165.32,0.0345,1125.12,RET-00229,South,Kerala,offline,False,False,2024,6,2024-06,Sunday,1165.32
TXN-0043650,2024-06-16,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,2,780.01,0.0994,1404.95,RET-29087,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,1560.02
TXN-0043651,2024-06-16,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,4,701.19,0.0988,2527.65,RET-02138,South,Karnataka,offline,False,False,2024,6,2024-06,Sunday,2804.76
TXN-0043652,2024-06-16,MALKIST-AMERICAN-STYLE-48PCS,Bakery & Biscuits,2,968.24,0.0444,1850.5,RET-01324,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,1936.48
TXN-0043653,2024-06-16,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,6,673.52,0.004,4024.96,RET-29088,South,Tamil Nadu,offline,False,False,2024,6,2024-06,Sunday,4041.12
TXN-0043654,2024-06-16,DOUBLE-DOZER-CAN-250ML-24PCS,Beverages,3,802.73,0.0189,2362.68,RET-29089,North,Delhi,offline,False,False,2024,6,2024-06,Sunday,2408.19
TXN-0043655,2024-06-16,POTATA-CHEESE-25GM-96PCS,Bakery & Biscuits,43,388.64,0.0911,15189.1,RET-01243,East,Odisha,online,False,False,2024,6,2024-06,Sunday,16711.52
TXN-0043656,2024-06-16,POTATA-CHEESE-75GM-48PCS,Bakery & Biscuits,3,560.91,0.0154,1656.82,RET-29090,North,Punjab,online,False,False,2024,6,2024-06,Sunday,1682.73
TXN-0043657,2024-06-16,DRINKO-250ML-MANGO-COCONUT,Beverages,3,483.7,0.0346,1400.89,RET-29091,East,Jharkhand,offline,False,False,2024,6,2024-06,Sunday,1451.1
TXN-0043658,2024-06-16,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,2,473.41,0.0142,933.38,RET-29092,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,946.82
TXN-0043659,2024-06-16,KOPIKO-PKT-47MRP,Confectionery,4,482.55,0.0049,1920.74,RET-29093,West,Rajasthan,offline,False,False,2024,6,2024-06,Sunday,1930.2
TXN-0043660,2024-06-16,FROOTO-MANGO-250ML-48PCS,Beverages,5,561.92,0.0168,2762.4,RET-29094,North,Punjab,offline,False,False,2024,6,2024-06,Sunday,2809.6
TXN-0043661,2024-06-16,POTATA-CHEESE-75GM-48PCS,Bakery & Biscuits,36,551.09,0.0255,19333.34,RET-04151,North,Delhi,offline,False,False,2024,6,2024-06,Sunday,19839.24
TXN-0043662,2024-06-16,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,8,830.01,0.0246,6476.73,RET-01550,East,Odisha,offline,False,False,2024,6,2024-06,Sunday,6640.08
TXN-0043663,2024-06-16,MALKIST-CHEESE-25MRP-48PCS,Bakery & Biscuits,12,687.46,0.0112,8157.13,RET-01775,West,Rajasthan,offline,False,False,2024,6,2024-06,Sunday,8249.52
TXN-0043664,2024-06-16,SHAN-TANDOORI-MASALA,Spice Mixes,46,2174.33,0.0729,92727.78,RET-29095,North,Delhi,offline,False,False,2024,6,2024-06,Sunday,100019.18
TXN-0043665,2024-06-16,KOPIKO-100PCS-BAG,Confectionery,2,277.52,0.0254,540.94,RET-03452,North,Delhi,online,False,False,2024,6,2024-06,Sunday,555.04
TXN-0043666,2024-06-16,GARLIC-TOAST-200GM-28PCS,Bakery & Biscuits,3,745.9,0.0257,2180.19,RET-29096,West,Rajasthan,offline,False,False,2024,6,2024-06,Sunday,2237.7
TXN-0043667,2024-06-16,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,23,497.0,0.0179,11226.39,RET-29097,Central,Madhya Pradesh,offline,False,False,2024,6,2024-06,Sunday,11431.0
TXN-0043668,2024-06-16,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,3,618.04,0.0067,1841.7,RET-29098,West,Gujarat,online,False,False,2024,6,2024-06,Sunday,1854.12
TXN-0043669,2024-06-16,DRINKO-250ML-MANGO-COCONUT,Beverages,4,400.73,0.07,1490.72,RET-00699,West,Goa,offline,False,False,2024,6,2024-06,Sunday,1602.92
TXN-0043670,2024-06-16,MALKIST-CAPPUCCINO-45RS-48PCS,Bakery & Biscuits,2,1065.64,0.0186,2091.64,RET-02416,North,Delhi,offline,False,False,2024,6,2024-06,Sunday,2131.28
TXN-0043671,2024-06-16,KOPIKO-100PCS-BAG,Confectionery,38,272.55,0.0081,10273.01,RET-01879,North,Delhi,offline,False,False,2024,6,2024-06,Sunday,10356.9
TXN-0043672,2024-06-16,LITCHI-DRINK-150ML-72PCS,Beverages,2,412.57,0.0406,791.64,RET-04866,East,Bihar,offline,False,False,2024,6,2024-06,Sunday,825.14
TXN-0043673,2024-06-16,GARLIC-TOAST-200GM-28PCS,Bakery & Biscuits,1,601.68,0.0371,579.36,RET-29099,West,Gujarat,offline,False,False,2024,6,2024-06,Sunday,601.68
TXN-0043674,2024-06-16,LITCHI-DRINK-150ML-72PCS,Beverages,1,417.56,0.0516,396.01,RET-01116,South,Telangana,offline,False,False,2024,6,2024-06,Sunday,417.56
TXN-0043675,2024-06-16,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,39,458.37,0.0379,17198.91,RET-03116,South,Andhra Pradesh,offline,False,False,2024,6,2024-06,Sunday,17876.43
TXN-0043676,2024-06-16,CUP-NOODLES-40GM-CHICKEN-48PCS,Culinary,8,844.89,0.0103,6689.5,RET-29100,West,Goa,offline,False,False,2024,6,2024-06,Sunday,6759.12
TXN-0043677,2024-06-16,CHOKI-CHOKI-XL-6PCS,Confectionery,2,448.32,0.0227,876.29,RET-29101,North,Punjab,offline,False,False,2024,6,2024-06,Sunday,896.64
TXN-0043678,2024-06-16,CHOKI-STIX-6PCS,Confectionery,2,379.86,0.0042,756.53,RET-02376,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,759.72
TXN-0043679,2024-06-16,GREEN-MANGO-CANDY-4GM-12JAR,Confectionery,17,483.01,0.0168,8073.22,RET-29102,South,Telangana,offline,False,False,2024,6,2024-06,Sunday,8211.17
TXN-0043680,2024-06-16,ICE-POP-ASSORTED-50ML-28X12,Beverages,2,338.2,0.0748,625.81,RET-29103,North,Punjab,offline,False,False,2024,6,2024-06,Sunday,676.4
TXN-0043681,2024-06-16,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,2,482.79,0.0555,911.99,RET-29104,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,965.58
TXN-0043682,2024-06-16,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,44,580.29,0.0458,24363.36,RET-29105,North,Punjab,offline,False,False,2024,6,2024-06,Sunday,25532.76
TXN-0043683,2024-06-16,PRAN-DRY-CAKE-100GM-24PCS,Bakery & Biscuits,1,538.01,0.0013,537.31,RET-01157,East,Jharkhand,offline,False,False,2024,6,2024-06,Sunday,538.01
TXN-0043684,2024-06-16,SHAN-PULAU-BIRYANI,Spice Mixes,1,2232.97,0.0433,2136.28,RET-29106,North,Punjab,offline,False,False,2024,6,2024-06,Sunday,2232.97
TXN-0043685,2024-06-16,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,6,602.02,0.0066,3588.28,RET-00681,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,3612.12
TXN-0043686,2024-06-16,SHAN-KARAHI-GOSHT,Spice Mixes,3,2330.21,0.0226,6832.64,RET-29107,Central,Madhya Pradesh,offline,False,False,2024,6,2024-06,Sunday,6990.63
TXN-0043687,2024-06-16,FROOTO-MANGO-250ML-48PCS,Beverages,1,588.47,0.0149,579.7,RET-04362,West,Maharashtra,online,False,False,2024,6,2024-06,Sunday,588.47
TXN-0043688,2024-06-16,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,3,484.87,0.0175,1429.15,RET-01961,North,Delhi,offline,False,False,2024,6,2024-06,Sunday,1454.6100000000001
TXN-0043689,2024-06-16,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,3,783.24,0.0004,2348.78,RET-29108,West,Goa,offline,False,False,2024,6,2024-06,Sunday,2349.7200000000003
TXN-0043690,2024-06-16,MILK-KULFI-4GM-12JAR,Confectionery,2,609.51,0.01,1206.83,RET-29109,East,Jharkhand,offline,False,False,2024,6,2024-06,Sunday,1219.02
TXN-0043691,2024-06-16,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,3,978.0,0.0706,2726.86,RET-01147,West,Goa,offline,False,False,2024,6,2024-06,Sunday,2934.0
TXN-0043692,2024-06-16,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,3,616.18,0.0012,1846.32,RET-29110,North,Haryana,online,False,False,2024,6,2024-06,Sunday,1848.54
TXN-0043693,2024-06-16,DRINKO-250ML-LITCHI-COCONUT,Beverages,2,488.94,0.0145,963.7,RET-02664,Central,Chhattisgarh,offline,False,False,2024,6,2024-06,Sunday,977.88
TXN-0043694,2024-06-16,CHOKI-STIX-6PCS,Confectionery,42,413.17,0.0192,17019.96,RET-03152,West,Maharashtra,offline,False,False,2024,6,2024-06,Sunday,17353.14
TXN-0043695,2024-06-16,MALKIST-CHOCOLATE-25MRP-48PCS,Bakery & Biscuits,22,692.29,0.0142,15014.11,RET-29111,Central,Madhya Pradesh,offline,False,False,2024,6,2024-06,Sunday,15230.38
TXN-0043696,2024-06-16,LITCHI-DRINK-150ML-72PCS,Beverages,2,422.08,0.0259,822.3,RET-02270,West,Rajasthan,offline,False,False,2024,6,2024-06,Sunday,844.16
TXN-0043697,2024-06-16,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,4,671.15,0.041,2574.53,RET-29112,North,Punjab,offline,False,False,2024,6,2024-06,Sunday,2684.6
TXN-0043698,2024-06-16,SHAN-PUNJABI-YAKHNI-PILAU,Spice Mixes,1,2185.76,0.0317,2116.47,RET-00992,East,Bihar,offline,False,False,2024,6,2024-06,Sunday,2185.76
TXN-0043699,2024-06-16,PUDDING-35GM-MANGO-9JAR,Confectionery,2,788.05,0.0248,1537.01,RET-29113,Central,Chhattisgarh,offline,True,False,2024,6,2024-06,Sunday,1576.1
TXN-0043700,2024-06-16,POTATA-BBQ-25GM-96PCS,Bakery & Biscuits,2,466.98,0.0133,921.54,RET-04773,North,Uttar Pradesh,offline,False,False,2024,6,2024-06,Sunday,933.96
TXN-0043701,2024-06-16,POTATA-CHEESE-25GM-96PCS,Bakery & Biscuits,2,487.21,0.0165,958.34,RET-29114,West,Rajasthan,offline,False,False,2024,6,2024-06,Sunday,974.42
TXN-0043702,2024-06-16,CUP-NOODLES-40GM-CHICKEN-48PCS,Culinary,1,855.17,0.0378,822.84,RET-02311,West,Gujarat,online,False,False,2024,6,2024-06,Sunday,855.17
TXN-0043703,2024-06-16,KOPIKO-BUCKET,Confectionery,1,848.62,0.0221,829.87,RET-01835,North,Uttar Pradesh,offline,False,False,2024,6,2024-06,Sunday,848.62
TXN-0043704,2024-06-16,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,5,902.42,0.0192,4425.47,RET-29115,Central,Madhya Pradesh,online,False,False,2024,6,2024-06,Sunday,4512.099999999999
TXN-0043705,2024-06-16,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,4,496.78,0.0646,1858.75,RET-01263,West,Goa,online,False,False,2024,6,2024-06,Sunday,1987.12
TXN-0043706,2024-06-16,DRINKO-330ML-MANGO-COCONUT,Beverages,5,621.14,0.0067,3084.89,RET-29116,East,Bihar,online,False,False,2024,6,2024-06,Sunday,3105.7
TXN-0043707,2024-06-16,KOPIKO-BUCKET,Confectionery,6,906.24,0.0336,5254.74,RET-02252,North,Punjab,offline,False,False,2024,6,2024-06,Sunday,5437.4400000000005
TXN-0043708,2024-06-16,KOPIKO-JAR-12PCS,Confectionery,30,1696.97,0.0084,50481.46,RET-29117,East,West Bengal,offline,False,False,2024,6,2024-06,Sunday,50909.1
TXN-0043709,2024-06-17,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,6,353.73,0.0014,2119.41,RET-00263,North,Uttar Pradesh,online,False,False,2024,6,2024-06,Monday,2122.38
TXN-0043710,2024-06-17,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,2,751.57,0.0106,1487.21,RET-29118,North,Uttar Pradesh,offline,False,False,2024,6,2024-06,Monday,1503.14
TXN-0043711,2024-06-17,POTATA-BBQ-25GM-96PCS,Bakery & Biscuits,2,459.65,0.0176,903.12,RET-29119,West,Goa,online,False,False,2024,6,2024-06,Monday,919.3
TXN-0043712,2024-06-17,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,15,428.31,0.0047,6394.45,RET-29120,South,Kerala,online,False,False,2024,6,2024-06,Monday,6424.65
TXN-0043713,2024-06-17,LITCHI-DRINK-150ML-72PCS,Beverages,6,412.74,0.0451,2364.75,RET-04667,East,West Bengal,online,False,False,2024,6,2024-06,Monday,2476.44
TXN-0043714,2024-06-17,LITCHI-DRINK-250ML-48PCS,Beverages,1,634.2,0.05,602.49,RET-29121,North,Haryana,offline,False,False,2024,6,2024-06,Monday,634.2
TXN-0043715,2024-06-17,PRAN-ORANGE-BASIL-250ML-24PCS,Beverages,3,447.61,0.0224,1312.75,RET-03282,North,Delhi,offline,False,False,2024,6,2024-06,Monday,1342.83
TXN-0043716,2024-06-17,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,41,432.52,0.013,17502.79,RET-04701,East,Odisha,offline,False,False,2024,6,2024-06,Monday,17733.32
TXN-0043717,2024-06-17,MILK-KANDEEZ-3.5GM-6JAR,Confectionery,5,521.19,0.0586,2453.24,RET-29122,West,Goa,offline,False,False,2024,6,2024-06,Monday,2605.9500000000003
TXN-0043718,2024-06-17,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,2,522.42,0.0392,1003.88,RET-29123,West,Goa,offline,False,False,2024,6,2024-06,Monday,1044.84
TXN-0043719,2024-06-17,DRINKO-330ML-STRAWBERRY,Beverages,1,632.06,0.0166,621.57,RET-03388,West,Goa,offline,False,False,2024,6,2024-06,Monday,632.06
TXN-0043720,2024-06-17,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,3,816.3,0.0206,2398.45,RET-29124,South,Tamil Nadu,offline,False,False,2024,6,2024-06,Monday,2448.8999999999996
TXN-0043721,2024-06-17,DRINKO-250ML-LITCHI-COCONUT,Beverages,1,429.67,0.0154,423.05,RET-29125,East,Odisha,offline,False,False,2024,6,2024-06,Monday,429.67
TXN-0043722,2024-06-17,ICE-POP-ASSORTED-50ML-28X12,Beverages,1,310.92,0.0081,308.4,RET-29126,West,Maharashtra,offline,True,True,2024,6,2024-06,Monday,310.92
TXN-0043723,2024-06-17,SHAN-CHAAT-MASALA,Spice Mixes,3,2090.94,0.0004,6270.31,RET-03526,North,Punjab,offline,False,False,2024,6,2024-06,Monday,6272.82
TXN-0043724,2024-06-17,FROOTO-MANGO-250ML-48PCS,Beverages,3,502.05,0.0224,1472.41,RET-02263,South,Telangana,offline,False,False,2024,6,2024-06,Monday,1506.15
TXN-0043725,2024-06-17,MR-TOM-CANDY-4GM-12JAR,Confectionery,4,579.56,0.047,2209.28,RET-02731,North,Punjab,offline,False,False,2024,6,2024-06,Monday,2318.24
TXN-0043726,2024-06-17,POTATA-BBQ-25GM-96PCS,Bakery & Biscuits,37,439.98,0.0038,16217.4,RET-29127,Central,Madhya Pradesh,offline,False,False,2024,6,2024-06,Monday,16279.26
TXN-0043727,2024-06-17,MALKIST-CHOCOLATE-45RS-48PCS,Bakery & Biscuits,3,931.86,0.0135,2757.84,RET-29128,South,Kerala,offline,False,False,2024,6,2024-06,Monday,2795.58
TXN-0043728,2024-06-17,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,3,694.62,0.0156,2051.35,RET-29129,Central,Chhattisgarh,offline,False,False,2024,6,2024-06,Monday,2083.86
TXN-0043729,2024-06-17,LITCHI-DRINK-250ML-48PCS,Beverages,2,573.49,0.0042,1142.16,RET-01268,North,Uttar Pradesh,offline,False,False,2024,6,2024-06,Monday,1146.98
TXN-0043730,2024-06-17,FAMILY-TOAST-200GM-28PCS,Bakery & Biscuits,3,693.78,0.0308,2017.23,RET-01314,North,Haryana,online,False,False,2024,6,2024-06,Monday,2081.34
TXN-0043731,2024-06-17,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,39,640.28,0.0197,24478.99,RET-00690,West,Goa,offline,False,False,2024,6,2024-06,Monday,24970.92
TXN-0043732,2024-06-17,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,19,472.45,0.0486,8540.29,RET-29130,East,Jharkhand,online,False,False,2024,6,2024-06,Monday,8976.55
TXN-0043733,2024-06-17,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,3,459.23,0.0583,1297.37,RET-03783,West,Goa,offline,False,False,2024,6,2024-06,Monday,1377.69
TXN-0043734,2024-06-17,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,3,419.87,0.0595,1184.66,RET-29131,North,Haryana,online,False,False,2024,6,2024-06,Monday,1259.6100000000001
TXN-0043735,2024-06-17,FAMILY-TOAST-200GM-28PCS,Bakery & Biscuits,4,532.93,0.016,2097.61,RET-29132,Central,Madhya Pradesh,online,False,False,2024,6,2024-06,Monday,2131.72
TXN-0043736,2024-06-17,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,3,865.55,0.0211,2541.86,RET-29133,Central,Chhattisgarh,offline,False,False,2024,6,2024-06,Monday,2596.6499999999996
TXN-0043737,2024-06-17,LITCHI-DRINK-150ML-72PCS,Beverages,2,514.85,0.009,1020.43,RET-29134,North,Delhi,offline,False,False,2024,6,2024-06,Monday,1029.7
TXN-0043738,2024-06-17,SHAN-PULAU-BIRYANI,Spice Mixes,1,1725.31,0.0007,1724.1,RET-04405,West,Rajasthan,offline,False,False,2024,6,2024-06,Monday,1725.31
TXN-0043739,2024-06-17,SHAN-SHAMI-KABAB,Spice Mixes,7,1902.68,0.0219,13027.08,RET-29135,North,Haryana,online,False,False,2024,6,2024-06,Monday,13318.76
TXN-0043740,2024-06-17,CHOCO-BEAN-PETJAR-DOGGY-20X6,Confectionery,2,820.67,0.0473,1563.7,RET-29136,North,Haryana,offline,False,False,2024,6,2024-06,Monday,1641.34
TXN-0043741,2024-06-17,PRAN-DRY-CAKE-100GM-24PCS,Bakery & Biscuits,2,483.44,0.1117,858.88,RET-00990,South,Karnataka,online,False,False,2024,6,2024-06,Monday,966.88
TXN-0043742,2024-06-17,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,2,750.31,0.0092,1486.81,RET-29137,North,Punjab,online,False,False,2024,6,2024-06,Monday,1500.62
TXN-0043743,2024-06-17,KOPIKO-BUCKET,Confectionery,49,758.39,0.0429,35566.9,RET-29138,North,Haryana,offline,False,False,2024,6,2024-06,Monday,37161.11
TXN-0043744,2024-06-17,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,38,507.5,0.0186,18926.3,RET-29139,West,Goa,offline,False,False,2024,6,2024-06,Monday,19285.0
